,match_id,season,date,seed_type,bastion_type,player_a_uuid,player_b_uuid,player_a_nickname,player_b_nickname,time,elo_a_before,elo_b_before,has_player_forfeited,winner_uuid
5869,3433892,9,1761403735,DESERT_TEMPLE,TREASURE,d7d0b271136647fea7398a444ab51c13,3c8757790ab0400b8b9e3936e0dd535b,JustAltoid,doogile,625.63,1998,2169,False,3c8757790ab0400b8b9e3936e0dd535b
5870,3434207,9,1761405423,VILLAGE,TREASURE,e811fb301b1a41ea81c1f481ea93c3be,3c8757790ab0400b8b9e3936e0dd535b,nyachloe,doogile,593.596,1938,2184,False,3c8757790ab0400b8b9e3936e0dd535b
5871,3437557,9,1761424877,RUINED_PORTAL,BRIDGE,388533d5a2ad4b349a31db4738670a4b,635f35ee69ed4f0c94ff26ece4818956,v_strid,edcr,793.66,2017,2346,False,635f35ee69ed4f0c94ff26ece4818956
5872,3437785,9,1761426202,BURIED_TREASURE,BRIDGE,2fe70934e7be458dba747c4ac830391c,388533d5a2ad4b349a31db4738670a4b,steezFemboy,v_strid,532.077,2155,1994,False,388533d5a2ad4b349a31db4738670a4b
5873,3437919,9,1761426924,RUINED_PORTAL,STABLES,2fe70934e7be458dba747c4ac830391c,635f35ee69ed4f0c94ff26ece4818956,steezFemboy,edcr,648.929,2104,2367,True,
5874,3438040,9,1761427527,SHIPWRECK,TREASURE,bdb7f407200d4882b78e656ca161bddf,2fe70934e7be458dba747c4ac830391c,wagasylvie,steezFemboy,271.449,1974,2134,True,bdb7f407200d4882b78e656ca161bddf
5875,3438053,9,1761427602,SHIPWRECK,HOUSING,388533d5a2ad4b349a31db4738670a4b,7665f76f431b41c6b321bea16aff913b,v_strid,lowk3y_,646.641,2068,2253,False,7665f76f431b41c6b321bea16aff913b
5876,3438204,9,1761428517,SHIPWRECK,TREASURE,388533d5a2ad4b349a31db4738670a4b,2fe70934e7be458dba747c4ac830391c,v_strid,steezFemboy,707.981,2020,2108,True,388533d5a2ad4b349a31db4738670a4b
5877,3438221,9,1761428642,VILLAGE,TREASURE,7665f76f431b41c6b321bea16aff913b,dd382293fed04a3e9fa850bb139279fc,lowk3y_,vorbh,606.18,2270,1961,False,7665f76f431b41c6b321bea16aff913b
5878,3438326,9,1761429393,BURIED_TREASURE,HOUSING,7665f76f431b41c6b321bea16aff913b,2fe70934e7be458dba747c4ac830391c,lowk3y_,steezFemboy,677.011,2276,2076,False,7665f76f431b41c6b321bea16aff913b
5879,3438415,9,1761430047,RUINED_PORTAL,TREASURE,388533d5a2ad4b349a31db4738670a4b,7665f76f431b41c6b321bea16aff913b,v_strid,lowk3y_,591.29,2036,2328,False,388533d5a2ad4b349a31db4738670a4b
5880,3438447,9,1761430309,VILLAGE,TREASURE,8dcad0ea9f7444ee8eb0a1aa5b868331,2fe70934e7be458dba747c4ac830391c,emia,steezFemboy,712.909,1900,2038,False,2fe70934e7be458dba747c4ac830391c
5881,3438546,9,1761430909,RUINED_PORTAL,HOUSING,2fe70934e7be458dba747c4ac830391c,7665f76f431b41c6b321bea16aff913b,steezFemboy,lowk3y_,513.568,2064,2274,True,
5882,3438622,9,1761431559,VILLAGE,HOUSING,388533d5a2ad4b349a31db4738670a4b,2fe70934e7be458dba747c4ac830391c,v_strid,steezFemboy,602.923,2088,2048,False,2fe70934e7be458dba747c4ac830391c
5883,3438724,9,1761432214,BURIED_TREASURE,BRIDGE,7665f76f431b41c6b321bea16aff913b,388533d5a2ad4b349a31db4738670a4b,lowk3y_,v_strid,583.397,2258,2060,False,7665f76f431b41c6b321bea16aff913b
5884,3438734,9,1761432341,DESERT_TEMPLE,TREASURE,b140bbd0317d4eba89d34288f1b8f0c7,2fe70934e7be458dba747c4ac830391c,amar1y,steezFemboy,545.11,1865,2076,False,2fe70934e7be458dba747c4ac830391c
5885,3438794,9,1761432773,BURIED_TREASURE,HOUSING,2fe70934e7be458dba747c4ac830391c,7665f76f431b41c6b321bea16aff913b,steezFemboy,lowk3y_,347.113,2114,2268,True,7665f76f431b41c6b321bea16aff913b
5886,3438925,9,1761433691,VILLAGE,STABLES,2fe70934e7be458dba747c4ac830391c,dd382293fed04a3e9fa850bb139279fc,steezFemboy,vorbh,828.785,2071,1957,False,2fe70934e7be458dba747c4ac830391c
5887,3438992,9,1761434137,SHIPWRECK,HOUSING,0d0f007a376a462299bf23f2f713b0e5,2ef2bfed3d084649b56290328970ace9,MrBudgiee,nahhann,520.906,2153,2231,False,0d0f007a376a462299bf23f2f713b0e5
5888,3438994,9,1761434148,BURIED_TREASURE,HOUSING,388533d5a2ad4b349a31db4738670a4b,7665f76f431b41c6b321bea16aff913b,v_strid,lowk3y_,671.708,2046,2324,False,388533d5a2ad4b349a31db4738670a4b
5889,3439099,9,1761434838,VILLAGE,STABLES,388533d5a2ad4b349a31db4738670a4b,2ef2bfed3d084649b56290328970ace9,v_strid,nahhann,640.083,2119,2172,False,2ef2bfed3d084649b56290328970ace9
5890,3439103,9,1761434871,BURIED_TREASURE,TREASURE,0d0f007a376a462299bf23f2f713b0e5,7665f76f431b41c6b321bea16aff913b,MrBudgiee,lowk3y_,669.209,2212,2251,False,7665f76f431b41c6b321bea16aff913b
5891,3439143,9,1761435208,DESERT_TEMPLE,BRIDGE,2fe70934e7be458dba747c4ac830391c,be7a79f3331042f19c07230752b26725,steezFemboy,dinonuggieboi,616.525,2089,1881,False,2fe70934e7be458dba747c4ac830391c
5892,3439164,9,1761435353,RUINED_PORTAL,STABLES,2ef2bfed3d084649b56290328970ace9,7665f76f431b41c6b321bea16aff913b,nahhann,lowk3y_,425.677,2183,2308,False,2ef2bfed3d084649b56290328970ace9
5893,3439230,9,1761435790,BURIED_TREASURE,HOUSING,388533d5a2ad4b349a31db4738670a4b,2fe70934e7be458dba747c4ac830391c,v_strid,steezFemboy,533.12,2104,2094,False,2fe70934e7be458dba747c4ac830391c
5894,3439431,9,1761437253,SHIPWRECK,BRIDGE,388533d5a2ad4b349a31db4738670a4b,2ef2bfed3d084649b56290328970ace9,v_strid,nahhann,619.834,2012,2256,False,388533d5a2ad4b349a31db4738670a4b
5895,3439436,9,1761437285,DESERT_TEMPLE,BRIDGE,7665f76f431b41c6b321bea16aff913b,2fe70934e7be458dba747c4ac830391c,lowk3y_,steezFemboy,619.414,2247,2147,False,7665f76f431b41c6b321bea16aff913b
5896,3439547,9,1761438194,DESERT_TEMPLE,HOUSING,7665f76f431b41c6b321bea16aff913b,2ef2bfed3d084649b56290328970ace9,lowk3y_,nahhann,646.589,2300,2179,False,2ef2bfed3d084649b56290328970ace9
5897,3439568,9,1761438373,DESERT_TEMPLE,HOUSING,2fe70934e7be458dba747c4ac830391c,ba31689fe7d24431bf7997a52efcc21c,steezFemboy,meebie,437.212,2138,2072,True,ba31689fe7d24431bf7997a52efcc21c
5898,3439601,9,1761438642,RUINED_PORTAL,HOUSING,388533d5a2ad4b349a31db4738670a4b,253b53d832ab4bafb5ee0308d5164ccf,v_strid,Aquacorde,571.144,2102,2240,False,253b53d832ab4bafb5ee0308d5164ccf
5899,3439639,9,1761438945,RUINED_PORTAL,BRIDGE,2fe70934e7be458dba747c4ac830391c,7665f76f431b41c6b321bea16aff913b,steezFemboy,lowk3y_,427.635,2110,2240,False,7665f76f431b41c6b321bea16aff913b
5900,3439665,9,1761439113,VILLAGE,STABLES,ba31689fe7d24431bf7997a52efcc21c,2ef2bfed3d084649b56290328970ace9,meebie,nahhann,658.971,2130,2209,False,2ef2bfed3d084649b56290328970ace9
5901,3439718,9,1761439592,DESERT_TEMPLE,TREASURE,388533d5a2ad4b349a31db4738670a4b,2fe70934e7be458dba747c4ac830391c,v_strid,steezFemboy,600.46,2054,2102,True,388533d5a2ad4b349a31db4738670a4b
5902,3439728,9,1761439719,DESERT_TEMPLE,BRIDGE,7665f76f431b41c6b321bea16aff913b,253b53d832ab4bafb5ee0308d5164ccf,lowk3y_,Aquacorde,717.267,2248,2288,False,7665f76f431b41c6b321bea16aff913b
5903,3439766,9,1761440113,VILLAGE,HOUSING,2fe70934e7be458dba747c4ac830391c,ba31689fe7d24431bf7997a52efcc21c,steezFemboy,meebie,475.621,2081,2079,False,ba31689fe7d24431bf7997a52efcc21c
5904,3439783,9,1761440190,SHIPWRECK,TREASURE,388533d5a2ad4b349a31db4738670a4b,2ef2bfed3d084649b56290328970ace9,v_strid,nahhann,537.517,2069,2266,False,388533d5a2ad4b349a31db4738670a4b
5905,3439826,9,1761440634,SHIPWRECK,BRIDGE,2fe70934e7be458dba747c4ac830391c,7665f76f431b41c6b321bea16aff913b,steezFemboy,lowk3y_,437.318,2055,2276,True,7665f76f431b41c6b321bea16aff913b
5906,3439864,9,1761440925,SHIPWRECK,TREASURE,ba31689fe7d24431bf7997a52efcc21c,253b53d832ab4bafb5ee0308d5164ccf,meebie,Aquacorde,761.839,2132,2233,False,253b53d832ab4bafb5ee0308d5164ccf
5907,3439936,9,1761441502,SHIPWRECK,STABLES,253b53d832ab4bafb5ee0308d5164ccf,7665f76f431b41c6b321bea16aff913b,Aquacorde,lowk3y_,535.122,2242,2321,False,253b53d832ab4bafb5ee0308d5164ccf
5908,3439944,9,1761441624,VILLAGE,BRIDGE,ba31689fe7d24431bf7997a52efcc21c,2fe70934e7be458dba747c4ac830391c,meebie,steezFemboy,632.54,2125,2008,False,2fe70934e7be458dba747c4ac830391c
5909,3440028,9,1761442358,DESERT_TEMPLE,HOUSING,2fe70934e7be458dba747c4ac830391c,7665f76f431b41c6b321bea16aff913b,steezFemboy,lowk3y_,662.307,2026,2307,False,2fe70934e7be458dba747c4ac830391c
5910,3440112,9,1761443000,VILLAGE,HOUSING,253b53d832ab4bafb5ee0308d5164ccf,2fe70934e7be458dba747c4ac830391c,Aquacorde,nhb_,558.071,2311,2055,False,2fe70934e7be458dba747c4ac830391c
5911,3440132,9,1761443120,VILLAGE,TREASURE,ba31689fe7d24431bf7997a52efcc21c,7665f76f431b41c6b321bea16aff913b,meebie,lowk3y_,576.616,2066,2277,False,ba31689fe7d24431bf7997a52efcc21c
5912,3440196,9,1761443654,RUINED_PORTAL,HOUSING,7665f76f431b41c6b321bea16aff913b,253b53d832ab4bafb5ee0308d5164ccf,lowk3y_,Aquacorde,491.368,2204,2278,False,7665f76f431b41c6b321bea16aff913b
5913,3440290,9,1761444395,RUINED_PORTAL,STABLES,253b53d832ab4bafb5ee0308d5164ccf,2ef2bfed3d084649b56290328970ace9,Aquacorde,nahhann,506.281,2257,2195,False,2ef2bfed3d084649b56290328970ace9
5914,3440370,9,1761445065,BURIED_TREASURE,TREASURE,253b53d832ab4bafb5ee0308d5164ccf,af22aaab9ee74596a3578bd6345d25b5,Aquacorde,priffie,588.739,2243,1952,False,af22aaab9ee74596a3578bd6345d25b5
5915,3440377,9,1761445124,SHIPWRECK,STABLES,ba31689fe7d24431bf7997a52efcc21c,7665f76f431b41c6b321bea16aff913b,meebie,lowk3y_,1170.62,2066,2271,False,ba31689fe7d24431bf7997a52efcc21c
5916,3440439,9,1761445624,RUINED_PORTAL,HOUSING,fe10b6edfc3a460a83d637fc8e008751,253b53d832ab4bafb5ee0308d5164ccf,Mitthui,Aquacorde,297.275,1967,2175,True,253b53d832ab4bafb5ee0308d5164ccf
5917,3440510,9,1761446117,VILLAGE,STABLES,2ef2bfed3d084649b56290328970ace9,ba31689fe7d24431bf7997a52efcc21c,nahhann,meebie,733.035,2261,2092,False,ba31689fe7d24431bf7997a52efcc21c
5918,3440550,9,1761446433,DESERT_TEMPLE,BRIDGE,253b53d832ab4bafb5ee0308d5164ccf,9a8e24df4c8549d696a6951da84fa5c4,Aquacorde,Feinberg,671.612,2214,2312,False,9a8e24df4c8549d696a6951da84fa5c4
5919,3440619,9,1761447056,BURIED_TREASURE,TREASURE,ba31689fe7d24431bf7997a52efcc21c,253b53d832ab4bafb5ee0308d5164ccf,meebie,Aquacorde,576.854,2118,2206,False,ba31689fe7d24431bf7997a52efcc21c
5920,3440638,9,1761447205,SHIPWRECK,STABLES,2ef2bfed3d084649b56290328970ace9,9a8e24df4c8549d696a6951da84fa5c4,nahhann,Feinberg,720.053,2228,2327,False,9a8e24df4c8549d696a6951da84fa5c4
5921,3440644,9,1761447254,SHIPWRECK,TREASURE,2fe70934e7be458dba747c4ac830391c,dd382293fed04a3e9fa850bb139279fc,steezFemboy,vorbh,585.581,2093,2002,False,2fe70934e7be458dba747c4ac830391c
5922,3440737,9,1761447971,DESERT_TEMPLE,STABLES,9a8e24df4c8549d696a6951da84fa5c4,2fe70934e7be458dba747c4ac830391c,Feinberg,steezFemboy,612.097,2345,2137,False,9a8e24df4c8549d696a6951da84fa5c4
5923,3440740,9,1761447979,BURIED_TREASURE,STABLES,2ef2bfed3d084649b56290328970ace9,253b53d832ab4bafb5ee0308d5164ccf,nahhann,Aquacorde,516.085,2179,2181,False,2ef2bfed3d084649b56290328970ace9
5924,3440814,9,1761448588,BURIED_TREASURE,TREASURE,2fe70934e7be458dba747c4ac830391c,ba31689fe7d24431bf7997a52efcc21c,steezFemboy,meebie,560.45,2131,2155,False,ba31689fe7d24431bf7997a52efcc21c
5925,3440860,9,1761448985,SHIPWRECK,STABLES,2ef2bfed3d084649b56290328970ace9,4aed1e5e8f5c44e2bc0666e0c03781af,nahhann,nEmerald,664.196,2244,1995,False,4aed1e5e8f5c44e2bc0666e0c03781af
5926,3440902,9,1761449310,VILLAGE,BRIDGE,9a8e24df4c8549d696a6951da84fa5c4,ba31689fe7d24431bf7997a52efcc21c,Feinberg,meebie,575.513,2355,2205,False,9a8e24df4c8549d696a6951da84fa5c4
5927,3440941,9,1761449592,DESERT_TEMPLE,HOUSING,2fe70934e7be458dba747c4ac830391c,f2e05ad464b54d288fa18da14e9a2786,steezFemboy,LEC666888,647.149,2122,1865,False,f2e05ad464b54d288fa18da14e9a2786
5928,3440981,9,1761449924,BURIED_TREASURE,HOUSING,2ef2bfed3d084649b56290328970ace9,ba31689fe7d24431bf7997a52efcc21c,nahhann,meebie,495.399,2170,2197,False,2ef2bfed3d084649b56290328970ace9
5929,3441049,9,1761450421,SHIPWRECK,STABLES,2fe70934e7be458dba747c4ac830391c,9a8e24df4c8549d696a6951da84fa5c4,steezFemboy,Feinberg,659.681,2078,2373,False,9a8e24df4c8549d696a6951da84fa5c4
5930,3441093,9,1761450729,VILLAGE,HOUSING,2ef2bfed3d084649b56290328970ace9,27d9f6941c4c4217a58e87dfe6157828,nahhann,SuperC_,523.036,2196,2041,False,2ef2bfed3d084649b56290328970ace9
5931,3441105,9,1761450794,RUINED_PORTAL,TREASURE,2fe70934e7be458dba747c4ac830391c,8393e90d9dd94a3eb838146a5ae5b724,steezFemboy,takachaaaaaaan,270.163,2079,2010,True,8393e90d9dd94a3eb838146a5ae5b724
5932,3441179,9,1761451392,RUINED_PORTAL,STABLES,9a8e24df4c8549d696a6951da84fa5c4,2ef2bfed3d084649b56290328970ace9,Feinberg,nahhann,607.024,2419,2198,False,2ef2bfed3d084649b56290328970ace9
5933,3441262,9,1761452090,BURIED_TREASURE,STABLES,2ef2bfed3d084649b56290328970ace9,8393e90d9dd94a3eb838146a5ae5b724,nahhann,takachaaaaaaan,583.14,2236,2085,False,2ef2bfed3d084649b56290328970ace9
5934,3441300,9,1761452438,VILLAGE,STABLES,5ee577fdc1af45d3a6fb3e086cc293fb,9a8e24df4c8549d696a6951da84fa5c4,Ranik_,Feinberg,604.294,2275,2351,False,9a8e24df4c8549d696a6951da84fa5c4
5935,3441405,9,1761453365,BURIED_TREASURE,BRIDGE,27d9f6941c4c4217a58e87dfe6157828,253b53d832ab4bafb5ee0308d5164ccf,SuperC_,Aquacorde,491.812,2052,2127,False,253b53d832ab4bafb5ee0308d5164ccf
5936,3441474,9,1761453921,DESERT_TEMPLE,HOUSING,5ee577fdc1af45d3a6fb3e086cc293fb,253b53d832ab4bafb5ee0308d5164ccf,Ranik_,Aquacorde,508.779,2279,2136,False,253b53d832ab4bafb5ee0308d5164ccf
5937,3441510,9,1761454182,DESERT_TEMPLE,TREASURE,27d9f6941c4c4217a58e87dfe6157828,2ef2bfed3d084649b56290328970ace9,SuperC_,nahhann,671.731,2032,2252,False,2ef2bfed3d084649b56290328970ace9
5938,3441590,9,1761454856,VILLAGE,BRIDGE,253b53d832ab4bafb5ee0308d5164ccf,2ef2bfed3d084649b56290328970ace9,Aquacorde,nahhann,571.321,2159,2299,False,253b53d832ab4bafb5ee0308d5164ccf
5939,3441659,9,1761455506,SHIPWRECK,HOUSING,27d9f6941c4c4217a58e87dfe6157828,2fe70934e7be458dba747c4ac830391c,SuperC_,steezFemboy,567.921,2044,2017,False,2fe70934e7be458dba747c4ac830391c
5940,3441660,9,1761455510,VILLAGE,BRIDGE,253b53d832ab4bafb5ee0308d5164ccf,e4808bc3e1e347988cbb59b55d723e0f,Aquacorde,dandannyboy,595.883,2186,2200,False,253b53d832ab4bafb5ee0308d5164ccf
5941,3441736,9,1761456102,DESERT_TEMPLE,STABLES,2fe70934e7be458dba747c4ac830391c,e4808bc3e1e347988cbb59b55d723e0f,steezFemboy,dandannyboy,539.711,2073,2146,False,e4808bc3e1e347988cbb59b55d723e0f
5942,3441782,9,1761456463,VILLAGE,TREASURE,253b53d832ab4bafb5ee0308d5164ccf,37e378a50afe41aa9a91139d524a7ba0,Aquacorde,Duk4n_,675.413,2214,1947,False,253b53d832ab4bafb5ee0308d5164ccf
5943,3441810,9,1761456756,RUINED_PORTAL,TREASURE,2ef2bfed3d084649b56290328970ace9,e4808bc3e1e347988cbb59b55d723e0f,nahhann,dandannyboy,510.6,2236,2195,False,2ef2bfed3d084649b56290328970ace9
5944,3441880,9,1761457320,BURIED_TREASURE,BRIDGE,e4808bc3e1e347988cbb59b55d723e0f,253b53d832ab4bafb5ee0308d5164ccf,dandannyboy,Aquacorde,515.861,2178,2217,False,253b53d832ab4bafb5ee0308d5164ccf
5945,3441936,9,1761457785,BURIED_TREASURE,STABLES,27d9f6941c4c4217a58e87dfe6157828,2ef2bfed3d084649b56290328970ace9,SuperC_,nahhann,617.709,2005,2259,False,2ef2bfed3d084649b56290328970ace9
5946,3442005,9,1761458421,RUINED_PORTAL,TREASURE,2ef2bfed3d084649b56290328970ace9,4cf401d7b9474756b06a653867d22fca,nahhann,BadGamer,536.217,2260,2324,False,2ef2bfed3d084649b56290328970ace9
5947,3442008,9,1761458429,SHIPWRECK,BRIDGE,27d9f6941c4c4217a58e87dfe6157828,253b53d832ab4bafb5ee0308d5164ccf,SuperC_,Aquacorde,575.091,1954,2280,False,27d9f6941c4c4217a58e87dfe6157828
5948,3442130,9,1761459369,BURIED_TREASURE,BRIDGE,e4808bc3e1e347988cbb59b55d723e0f,253b53d832ab4bafb5ee0308d5164ccf,dandannyboy,Aquacorde,784.02,2092,2246,False,e4808bc3e1e347988cbb59b55d723e0f
5949,3442250,9,1761460454,RUINED_PORTAL,HOUSING,253b53d832ab4bafb5ee0308d5164ccf,4cf401d7b9474756b06a653867d22fca,Aquacorde,BadGamer,583.878,2175,2314,True,253b53d832ab4bafb5ee0308d5164ccf
5950,3442323,9,1761461240,DESERT_TEMPLE,HOUSING,4aed1e5e8f5c44e2bc0666e0c03781af,253b53d832ab4bafb5ee0308d5164ccf,nEmerald,Aquacorde,649.112,1991,2248,False,4aed1e5e8f5c44e2bc0666e0c03781af
5951,3442456,9,1761462478,SHIPWRECK,HOUSING,253b53d832ab4bafb5ee0308d5164ccf,e4808bc3e1e347988cbb59b55d723e0f,Aquacorde,dandannyboy,593.465,2217,2082,False,e4808bc3e1e347988cbb59b55d723e0f
5952,3444781,9,1761482124,SHIPWRECK,STABLES,5a32f1e5609847c691c07730f973397c,92b63a39b36a445fa94c77ae212dcea3,DARVY__X1,bing_pigs,502.443,2065,2396,False,92b63a39b36a445fa94c77ae212dcea3
5953,3444881,9,1761482788,SHIPWRECK,BRIDGE,2fe70934e7be458dba747c4ac830391c,5a32f1e5609847c691c07730f973397c,steezFemboy,DARVY__X1,557.395,2061,2027,False,5a32f1e5609847c691c07730f973397c
5954,3444949,9,1761483243,RUINED_PORTAL,TREASURE,8393e90d9dd94a3eb838146a5ae5b724,92b63a39b36a445fa94c77ae212dcea3,takachaaaaaaan,bing_pigs,581.525,2039,2406,False,92b63a39b36a445fa94c77ae212dcea3
5955,3444990,9,1761483541,VILLAGE,HOUSING,2fe70934e7be458dba747c4ac830391c,cc432b2626a44ae1836a50244adbf468,steezFemboy,Watermelon1708,675.277,1995,2219,False,2fe70934e7be458dba747c4ac830391c
5956,3445074,9,1761484078,DESERT_TEMPLE,HOUSING,2fe70934e7be458dba747c4ac830391c,410e5776b03a424d8740557bac2d9014,steezFemboy,JoomzMonkey,447.875,2032,1935,True,2fe70934e7be458dba747c4ac830391c
5957,3445102,9,1761484204,RUINED_PORTAL,STABLES,5a32f1e5609847c691c07730f973397c,92b63a39b36a445fa94c77ae212dcea3,DARVY__X1,bing_pigs,627.973,2090,2413,False,92b63a39b36a445fa94c77ae212dcea3
5958,3445206,9,1761484884,BURIED_TREASURE,BRIDGE,5a32f1e5609847c691c07730f973397c,2fe70934e7be458dba747c4ac830391c,DARVY__X1,steezFemboy,492.714,2092,2042,True,2fe70934e7be458dba747c4ac830391c
5959,3445233,9,1761485088,DESERT_TEMPLE,HOUSING,cc432b2626a44ae1836a50244adbf468,92b63a39b36a445fa94c77ae212dcea3,Watermelon1708,bing_pigs,636.515,2194,2419,False,92b63a39b36a445fa94c77ae212dcea3
5960,3445342,9,1761485740,BURIED_TREASURE,HOUSING,2fe70934e7be458dba747c4ac830391c,8393e90d9dd94a3eb838146a5ae5b724,steezFemboy,takachaaaaaaan,693.843,2104,2017,False,8393e90d9dd94a3eb838146a5ae5b724
5961,3445350,9,1761485787,DESERT_TEMPLE,HOUSING,92b63a39b36a445fa94c77ae212dcea3,bc80af38933f4ae19b0494681a54422b,bing_pigs,Ancoboyy,621.481,2469,2242,False,bc80af38933f4ae19b0494681a54422b
5962,3445418,9,1761486243,VILLAGE,TREASURE,2fe70934e7be458dba747c4ac830391c,cc432b2626a44ae1836a50244adbf468,steezFemboy,Watermelon1708,437.735,2077,2136,True,cc432b2626a44ae1836a50244adbf468
5963,3445495,9,1761486798,VILLAGE,TREASURE,cc432b2626a44ae1836a50244adbf468,92b63a39b36a445fa94c77ae212dcea3,Watermelon1708,bing_pigs,489.519,2182,2405,False,92b63a39b36a445fa94c77ae212dcea3
5964,3445517,9,1761486903,RUINED_PORTAL,TREASURE,2fe70934e7be458dba747c4ac830391c,f2e05ad464b54d288fa18da14e9a2786,steezFemboy,LEC666888,577.703,2028,1927,False,2fe70934e7be458dba747c4ac830391c
5965,3445596,9,1761487477,RUINED_PORTAL,TREASURE,92b63a39b36a445fa94c77ae212dcea3,25349f93cf194f3baeee93d024eccc21,bing_pigs,retropog,512.463,2454,2271,False,25349f93cf194f3baeee93d024eccc21
5966,3445676,9,1761487983,BURIED_TREASURE,BRIDGE,2fe70934e7be458dba747c4ac830391c,d7d0b271136647fea7398a444ab51c13,steezFemboy,JustAltoid,467.424,2044,1896,False,2fe70934e7be458dba747c4ac830391c
5967,3445732,9,1761488332,SHIPWRECK,STABLES,8393e90d9dd94a3eb838146a5ae5b724,92b63a39b36a445fa94c77ae212dcea3,takachaaaaaaan,bing_pigs,581.301,2082,2395,False,92b63a39b36a445fa94c77ae212dcea3
5968,3445797,9,1761488768,RUINED_PORTAL,STABLES,2fe70934e7be458dba747c4ac830391c,cc432b2626a44ae1836a50244adbf468,steezFemboy,Watermelon1708,457.415,2090,2103,False,cc432b2626a44ae1836a50244adbf468
5969,3445830,9,1761488931,SHIPWRECK,STABLES,25349f93cf194f3baeee93d024eccc21,92b63a39b36a445fa94c77ae212dcea3,retropog,bing_pigs,546.629,2351,2396,False,92b63a39b36a445fa94c77ae212dcea3
5970,3445909,9,1761489386,BURIED_TREASURE,BRIDGE,f2e05ad464b54d288fa18da14e9a2786,2fe70934e7be458dba747c4ac830391c,LEC666888,steezFemboy,510.111,1831,2081,False,f2e05ad464b54d288fa18da14e9a2786
5971,3445958,9,1761489757,RUINED_PORTAL,BRIDGE,0b164a03002048d3955715422179eedf,92b63a39b36a445fa94c77ae212dcea3,KenanKardes,bing_pigs,475.713,1947,2463,False,0b164a03002048d3955715422179eedf
5972,3446015,9,1761490068,DESERT_TEMPLE,BRIDGE,cc432b2626a44ae1836a50244adbf468,2fe70934e7be458dba747c4ac830391c,Watermelon1708,steezFemboy,467.844,2109,2043,False,cc432b2626a44ae1836a50244adbf468
5973,3446146,9,1761490856,DESERT_TEMPLE,TREASURE,92b63a39b36a445fa94c77ae212dcea3,cc432b2626a44ae1836a50244adbf468,bing_pigs,Watermelon1708,646.821,2426,2112,False,cc432b2626a44ae1836a50244adbf468
5974,3446244,9,1761491441,BURIED_TREASURE,STABLES,cc432b2626a44ae1836a50244adbf468,635f35ee69ed4f0c94ff26ece4818956,Watermelon1708,edcr,516.831,2183,2348,False,635f35ee69ed4f0c94ff26ece4818956
5975,3446269,9,1761491647,RUINED_PORTAL,BRIDGE,92b63a39b36a445fa94c77ae212dcea3,0b164a03002048d3955715422179eedf,bing_pigs,KenanKardes,600.707,2360,1996,False,92b63a39b36a445fa94c77ae212dcea3
5976,3446361,9,1761492188,VILLAGE,STABLES,92b63a39b36a445fa94c77ae212dcea3,635f35ee69ed4f0c94ff26ece4818956,bing_pigs,edcr,492.359,2356,2394,False,92b63a39b36a445fa94c77ae212dcea3
5977,3446492,9,1761492969,BURIED_TREASURE,BRIDGE,92b63a39b36a445fa94c77ae212dcea3,cc432b2626a44ae1836a50244adbf468,bing_pigs,Watermelon1708,568.051,2424,2146,False,cc432b2626a44ae1836a50244adbf468
5978,3446498,9,1761493003,VILLAGE,TREASURE,5a32f1e5609847c691c07730f973397c,635f35ee69ed4f0c94ff26ece4818956,DARVY__X1,edcr,571.558,2060,2344,False,635f35ee69ed4f0c94ff26ece4818956
5979,3446592,9,1761493618,DESERT_TEMPLE,BRIDGE,92b63a39b36a445fa94c77ae212dcea3,635f35ee69ed4f0c94ff26ece4818956,bing_pigs,edcr,522.552,2388,2344,False,635f35ee69ed4f0c94ff26ece4818956
5980,3446703,9,1761494301,VILLAGE,STABLES,92b63a39b36a445fa94c77ae212dcea3,cc432b2626a44ae1836a50244adbf468,bing_pigs,Watermelon1708,528.358,2333,2231,False,92b63a39b36a445fa94c77ae212dcea3
5981,3446747,9,1761494691,BURIED_TREASURE,BRIDGE,635f35ee69ed4f0c94ff26ece4818956,0b164a03002048d3955715422179eedf,edcr,KenanKardes,522.323,2376,1988,False,635f35ee69ed4f0c94ff26ece4818956
5982,3446833,9,1761495325,SHIPWRECK,STABLES,92b63a39b36a445fa94c77ae212dcea3,635f35ee69ed4f0c94ff26ece4818956,bing_pigs,edcr,588.495,2382,2373,False,635f35ee69ed4f0c94ff26ece4818956
5983,3447263,9,1761498217,BURIED_TREASURE,STABLES,97800bfa7f1c42e19162ea1c2bc7078b,aa5a894a4d5340f49683fdfd1ea9c523,mi5f1t,Pinne,898.799,1823,1732,False,97800bfa7f1c42e19162ea1c2bc7078b
5984,3447453,9,1761499441,BURIED_TREASURE,BRIDGE,aa5a894a4d5340f49683fdfd1ea9c523,040e328fcb6e47b594c57ee9fc24333e,Pinne,LilMinien,818.578,1720,1670,False,040e328fcb6e47b594c57ee9fc24333e
5985,3447591,9,1761500262,RUINED_PORTAL,BRIDGE,6ddcd037dd4048e8804d0f99fa1cf4c6,aa5a894a4d5340f49683fdfd1ea9c523,Ale267,Pinne,696.373,1644,1701,False,6ddcd037dd4048e8804d0f99fa1cf4c6
