match_id,date,player_a_uuid,player_b_uuid,player_a_nickname,player_b_nickname,elo_diff,h2h_win_rate_A,map_wr_diff,streak_diff,consistency_diff,form_diff,nether_pace_diff,bastion_pace_diff,fortress_pace_diff,stronghold_pace_diff,end_enter_diff,end_fight_diff,bastion_first_diff,conversion_diff,overworld_type,bastion_type,target
3116492,1758776013,4cf401d7b9474756b06a653867d22fca,2ef2bfed3d084649b56290328970ace9,BadGamer,nahhann,-32,0.6666666666666666,-0.09259259259259256,0,-72.0038186808942,0.0,7.589700000000022,-0.026400000000023738,-27.855400000000003,-8.189900000000002,-46.01259999999996,-11.82460000000001,0.09999999999999998,0.032381707639439594,DESERT_TEMPLE,BRIDGE,1
3116520,1758776333,ac601ce7376f49cea7ce14cd577dac85,a54e3bc4c6354b07a236b81efbcfe791,BlazeMind,Infume,-179,0.2857142857142857,0.017094017094017144,0,11.695939209018348,-0.09999999999999998,17.314700000000016,-11.892299999999977,-15.182799999999986,3.7719999999999985,6.67169999999993,-2.386000000000003,-0.09999999999999998,-0.04895991882293249,BURIED_TREASURE,TREASURE,0
3116558,1758776896,939ddf85303441de901d60bfa4109318,2ef2bfed3d084649b56290328970ace9,thecamo6,nahhann,-153,0.3,0.024561403508771895,0,-20.20022798402654,0.10000000000000003,8.189100000000025,15.89900000000003,-19.004900000000006,11.135199999999998,22.344000000000165,-0.34550000000001546,0.09999999999999998,0.04912686724174209,VILLAGE,STABLES,1
3116568,1758777014,8d52ed9bf12146c68321f1729e28cbf5,253b53d832ab4bafb5ee0308d5164ccf,WarioTime1,Aquacorde,-350,0.3333333333333333,0.180379746835443,1,8.854027162016408,0.0,-4.93689999999998,-8.719399999999979,15.739199999999997,4.8307,24.816200000000094,37.4604,0.0,0.06599326599326605,SHIPWRECK,STABLES,0
3116571,1758777020,be4ad7e999e14a74974d47ac650062a3,ac601ce7376f49cea7ce14cd577dac85,bbiddd,BlazeMind,-172,0.5,-0.08139534883720934,0,34.4043837737472,-0.30000000000000004,7.694399999999973,0.9455999999999563,16.76230000000001,-13.275100000000005,28.858400000000074,-6.058900000000001,0.09999999999999998,-0.5592592592592593,SHIPWRECK,STABLES,0
3116620,1758777623,253b53d832ab4bafb5ee0308d5164ccf,ac601ce7376f49cea7ce14cd577dac85,Aquacorde,BlazeMind,173,0.6666666666666666,-0.015909090909090984,1,20.609523205169296,0.19999999999999996,10.887899999999988,9.082799999999992,9.090100000000007,-7.891500000000001,-0.16210000000000946,10.295500000000004,0.09999999999999998,-0.025836867459958057,SHIPWRECK,BRIDGE,0
3116658,1758778027,939ddf85303441de901d60bfa4109318,a54e3bc4c6354b07a236b81efbcfe791,thecamo6,Infume,-466,0.6666666666666666,-0.356763925729443,0,56.3925307739477,-0.09999999999999998,27.25150000000002,-1.726699999999994,0.8644000000000034,21.281499999999994,55.64350000000002,3.7498999999999967,0.0,-0.06909090909090909,RUINED_PORTAL,STABLES,1
3116691,1758778504,ac601ce7376f49cea7ce14cd577dac85,be4ad7e999e14a74974d47ac650062a3,BlazeMind,bbiddd,285,0.6666666666666666,0.6,2,-44.56617004036047,0.4,-5.03400000000002,-6.752999999999986,-13.740400000000022,12.672000000000008,-20.67100000000005,2.953000000000003,-0.09999999999999998,0.5621951219512196,SHIPWRECK,STABLES,0
3116736,1758779119,a54e3bc4c6354b07a236b81efbcfe791,be4ad7e999e14a74974d47ac650062a3,Infume,bbiddd,334,0.6666666666666666,0.7288135593220338,-1,-23.439734258381783,0.3,-24.622499999999988,-3.8097000000000207,-6.818300000000008,7.734699999999997,-49.38940000000002,10.215099999999993,0.0,0.532702591526121,RUINED_PORTAL,STABLES,1
3116737,1758779136,4cf401d7b9474756b06a653867d22fca,ac601ce7376f49cea7ce14cd577dac85,BadGamer,BlazeMind,0,0.2857142857142857,-0.18131868131868134,1,12.212800944636044,-0.2,2.282099999999957,-29.322699999999998,-3.2162000000000006,-7.171700000000001,-17.397199999999998,-2.7187000000000126,0.0,-0.037195121951219545,RUINED_PORTAL,BRIDGE,0
3116777,1758779707,a54e3bc4c6354b07a236b81efbcfe791,ac601ce7376f49cea7ce14cd577dac85,Infume,BlazeMind,141,0.75,0.08217054263565882,0,11.338326830243865,0.09999999999999998,-20.33120000000001,-23.278500000000008,0.6964000000000112,-1.7413999999999987,-38.097999999999956,7.280699999999989,0.0,0.04266994266994262,RUINED_PORTAL,HOUSING,1
3116828,1758780327,a54e3bc4c6354b07a236b81efbcfe791,253b53d832ab4bafb5ee0308d5164ccf,Infume,Aquacorde,106,0.5,0.003527336860670194,2,-20.440038038785154,0.09999999999999998,-40.34410000000001,-6.40160000000003,-9.584999999999994,8.715400000000002,-38.28590000000014,-18.1687,0.0,0.07473341632047037,SHIPWRECK,HOUSING,0
3116837,1758780507,ac601ce7376f49cea7ce14cd577dac85,4cf401d7b9474756b06a653867d22fca,BlazeMind,BadGamer,88,0.75,0.2077922077922078,0,-11.80197073485153,0.2,2.3160000000000167,20.779500000000013,-3.1019999999999897,2.8289000000000044,20.371199999999874,1.7564000000000064,0.0,0.051719071407581585,RUINED_PORTAL,TREASURE,0
3116875,1758780976,939ddf85303441de901d60bfa4109318,253b53d832ab4bafb5ee0308d5164ccf,thecamo6,Aquacorde,-274,0.5789473684210527,-0.3589341692789968,1,37.552932362279265,-0.09999999999999998,-14.047799999999995,-5.828899999999976,-0.3552000000000106,37.719699999999996,31.168300000000045,-2.4436999999999927,0.0,0.01176470588235301,DESERT_TEMPLE,BRIDGE,0
3116913,1758781632,ac601ce7376f49cea7ce14cd577dac85,939ddf85303441de901d60bfa4109318,BlazeMind,thecamo6,93,0.5555555555555556,0.5254658385093168,0,-53.93241806656422,-0.19999999999999996,-3.2257999999999925,50.146799999999985,-15.345799999999983,-8.0674,-20.389499999999998,-10.029199999999996,0.0,0.028266913809082528,DESERT_TEMPLE,BRIDGE,1
3116947,1758782089,a54e3bc4c6354b07a236b81efbcfe791,253b53d832ab4bafb5ee0308d5164ccf,Infume,Aquacorde,-36,0.4782608695652174,0.15328933361720254,-2,-14.131340034034139,0.0,-44.797599999999974,5.138799999999975,-21.023900000000012,20.4792,-23.361299999999915,-17.705799999999982,0.0,0.06935215946843853,RUINED_PORTAL,BRIDGE,1
3116973,1758782378,ac601ce7376f49cea7ce14cd577dac85,4cf401d7b9474756b06a653867d22fca,BlazeMind,BadGamer,71,0.6666666666666666,0.3012422360248448,0,-25.226839006561512,0.2,10.929099999999991,46.039800000000014,-9.021800000000013,4.013599999999997,15.867199999999855,-2.950100000000006,0.0,0.04619332763045336,SHIPWRECK,TREASURE,0
3117046,1758783566,939ddf85303441de901d60bfa4109318,ac601ce7376f49cea7ce14cd577dac85,thecamo6,BlazeMind,-134,0.4,-0.19365079365079368,0,4.346739586612124,0.09999999999999998,1.693899999999985,-50.93889999999999,11.67410000000001,5.741899999999994,17.215099999999893,9.322699999999998,0.0,-0.025183150183150205,RUINED_PORTAL,STABLES,0
3117554,1758790197,d7d0b271136647fea7398a444ab51c13,ac601ce7376f49cea7ce14cd577dac85,JustAltoid,BlazeMind,-232,0.3333333333333333,-0.21014492753623187,-1,-18.967328583477766,-0.09999999999999998,4.697100000000006,-49.989199999999954,12.603800000000007,13.247099999999996,9.427799999999934,4.319799999999994,0.0,-0.1859678782755706,BURIED_TREASURE,HOUSING,0
3120163,1758814641,635f35ee69ed4f0c94ff26ece4818956,d1718c79c34e4bce93cd688ac5254b58,edcr,cornflakesmcsr,372,0.75,0.3984962406015038,0,2.7754754975879337,0.4,-13.372499999999988,-47.6797,-41.039699999999996,-2.808044444444448,-115.16795555555552,-33.5064,0.0,0.31214872460008647,BURIED_TREASURE,STABLES,1
3120240,1758815227,635f35ee69ed4f0c94ff26ece4818956,70eb9286e3e24153a8b37c8f884f1292,edcr,7rowl,329,0.75,0.2966101694915254,1,-43.55073985706559,0.20000000000000007,-2.3836000000000013,-21.879100000000022,-15.650199999999998,-19.0304,-21.18850000000009,-16.523700000000005,0.09999999999999998,0.1348837209302326,DESERT_TEMPLE,TREASURE,1
3120461,1758816957,635f35ee69ed4f0c94ff26ece4818956,d1718c79c34e4bce93cd688ac5254b58,edcr,cornflakesmcsr,419,0.8,0.21641791044776115,3,-36.761809933103244,0.4,-12.55540000000002,-59.0376,-41.3999,-7.265144444444445,-128.14075555555553,-33.96050000000001,0.0,0.3131703131703132,VILLAGE,STABLES,1
3120715,1758818689,d1718c79c34e4bce93cd688ac5254b58,635f35ee69ed4f0c94ff26ece4818956,cornflakesmcsr,edcr,-461,0.16666666666666666,-0.8,-4,26.242951064228457,-0.4,11.779899999999984,51.49770000000004,36.698200000000014,5.340644444444443,125.54005555555551,34.07860000000001,0.0,-0.31367521367521367,DESERT_TEMPLE,STABLES,0
3120833,1758819518,7d320034571e405a9b6889104489a3c4,635f35ee69ed4f0c94ff26ece4818956,kohout135,edcr,-567,0.5,-0.22058823529411764,-5,-55.800884731785395,-0.4,-104.6209,-132.79319999999998,-85.79049999999998,-33.22670000000001,-490.9552,-50.6528,-1.0,-0.36973180076628354,VILLAGE,TREASURE,0
3120992,1758820667,70eb9286e3e24153a8b37c8f884f1292,635f35ee69ed4f0c94ff26ece4818956,7rowl,edcr,-438,0.2,-0.40327868852459015,-6,41.44732882781907,-0.30000000000000004,-3.8501999999999725,25.154999999999973,5.521000000000015,18.6631,35.93050000000005,16.207000000000008,0.0,-0.1827290076335878,DESERT_TEMPLE,TREASURE,1
3121103,1758821497,0b6c44a481e14c7e88ac836c92499ff4,635f35ee69ed4f0c94ff26ece4818956,Khepryyy,edcr,-327,0.36363636363636365,-0.47413793103448276,0,44.926960922456495,-0.10000000000000009,18.700300000000013,23.474199999999996,10.001199999999997,0.25720000000000454,76.97410000000013,11.806600000000003,-0.09999999999999998,-0.1514790076335878,RUINED_PORTAL,STABLES,0
3121290,1758822723,132807fea3a54a02b6b1ad057430b002,635f35ee69ed4f0c94ff26ece4818956,ulqt,edcr,-519,0.25,-0.7903225806451613,-1,25.58655526034139,-0.8,15.789500000000004,19.768200000000007,33.66650000000001,5.745342857142852,84.15890000000002,13.538400000000003,0.0,-0.5850081477457904,DESERT_TEMPLE,TREASURE,0
3121662,1758825019,0b6c44a481e14c7e88ac836c92499ff4,635f35ee69ed4f0c94ff26ece4818956,Khepryyy,edcr,-335,0.3333333333333333,-0.02298850574712652,-2,-19.3598746670866,-0.20000000000000007,22.596500000000006,9.959900000000005,6.391999999999996,1.1277000000000044,66.75760000000002,1.7759999999999962,-0.19999999999999996,-0.15246212121212122,BURIED_TREASURE,TREASURE,0
3121768,1758825661,132807fea3a54a02b6b1ad057430b002,635f35ee69ed4f0c94ff26ece4818956,ulqt,edcr,-498,0.2,-0.7580645161290323,-3,13.527511155037502,-0.9,19.331999999999994,17.832899999999995,28.164,7.556525000000001,79.18600000000004,3.689700000000002,0.0,-0.6216981132075472,SHIPWRECK,TREASURE,0
3121914,1758826452,048de51800794a208de7f01652513c32,635f35ee69ed4f0c94ff26ece4818956,SocratesDisciple,edcr,-417,0.16666666666666666,-0.3651771956856702,-3,-10.002283330237582,-0.6000000000000001,3.1499000000000024,-2.1843999999999824,14.69159999999998,-7.796800000000005,2.6480000000000246,22.567299999999996,-0.09999999999999998,-0.30551378446115285,RUINED_PORTAL,STABLES,0
3122961,1758833023,2fe70934e7be458dba747c4ac830391c,b5ae858c09384b79989ea305a4b5cedf,steezFemboy,Ayreliaa,155,0.5,0.5964912280701754,3,68.81213370080643,0.30000000000000004,-6.052200000000013,7.601799999999969,-5.537400000000005,-15.113755555555556,-49.34881111111122,-57.878699999999995,-0.09999999999999998,0.6614007372301212,DESERT_TEMPLE,STABLES,1
3123054,1758833697,2fe70934e7be458dba747c4ac830391c,41d79a18ef5540d6bb3d68634f06a3b1,steezFemboy,okrzej_,-62,0.6666666666666666,0.19002695417789756,4,111.9658780596778,-0.19999999999999996,8.94759999999998,35.58469999999997,-6.504000000000005,-13.856999999999992,-16.526500000000055,10.82289999999999,-0.09999999999999998,0.16068167985392579,RUINED_PORTAL,STABLES,1
3123143,1758834409,2fe70934e7be458dba747c4ac830391c,388533d5a2ad4b349a31db4738670a4b,steezFemboy,v_strid,100,0.4,0.08112676056338025,5,125.92259285191716,0.3,5.579100000000011,23.70659999999998,-12.125399999999999,5.131700000000002,4.184900000000027,-0.2961999999999847,-0.09999999999999998,0.17464788732394365,SHIPWRECK,BRIDGE,0
3123187,1758834774,048de51800794a208de7f01652513c32,2ef2bfed3d084649b56290328970ace9,SocratesDisciple,nahhann,20,0.3333333333333333,0.0,0,-64.8307571689697,0.0,0.3237999999999772,5.170099999999991,-11.2025,-23.351300000000002,-55.23299999999995,15.359999999999985,0.0,-0.11538461538461542,VILLAGE,BRIDGE,1
3123270,1758835506,2ef2bfed3d084649b56290328970ace9,41d79a18ef5540d6bb3d68634f06a3b1,nahhann,okrzej_,-105,0.6666666666666666,0.2713178294573643,0,68.25210942747907,-0.49999999999999994,6.777299999999983,1.9202999999999975,12.534800000000018,8.198900000000002,35.835699999999974,15.05960000000001,-0.09999999999999998,0.06566820276497698,RUINED_PORTAL,HOUSING,1
3123275,1758835575,b5ae858c09384b79989ea305a4b5cedf,2fe70934e7be458dba747c4ac830391c,Ayreliaa,steezFemboy,-194,0.3333333333333333,-0.46759259259259256,0,-63.27339597137983,-0.5,2.8425999999999902,33.318299999999965,-2.5307999999999993,11.486355555555555,60.53121111111113,53.57239999999999,0.09999999999999998,-0.6635367762128326,VILLAGE,BRIDGE,0
3123364,1758836274,41d79a18ef5540d6bb3d68634f06a3b1,2fe70934e7be458dba747c4ac830391c,okrzej_,steezFemboy,-13,0.25,-0.26666666666666666,-1,-105.03275433448957,-0.09999999999999998,-33.21810000000002,10.862499999999955,3.2442000000000206,-0.7341000000000051,-4.888799999999833,-21.649099999999983,0.0,-0.18195093457943923,VILLAGE,HOUSING,0
3123477,1758837115,2fe70934e7be458dba747c4ac830391c,2ef2bfed3d084649b56290328970ace9,steezFemboy,nahhann,52,0.5,-0.05753968253968256,1,31.570423307704928,0.6000000000000001,28.364900000000034,-8.788999999999987,-13.301000000000016,-15.630200000000002,-34.71849999999995,8.759900000000002,0.09999999999999998,0.0965411403612324,SHIPWRECK,BRIDGE,1
3123553,1758837806,9a8e24df4c8549d696a6951da84fa5c4,2fe70934e7be458dba747c4ac830391c,Feinberg,steezFemboy,104,0.75,0.11111111111111105,-1,-82.08187080190444,-0.4,-37.46210000000001,-3.4165999999999883,22.784999999999968,1.6491000000000042,-57.07339999999999,-3.485900000000001,-0.09999999999999998,-0.03584229390681004,RUINED_PORTAL,BRIDGE,1
3123577,1758838005,fb2bd99d6f664e7b96cc6a24834b9a76,2ef2bfed3d084649b56290328970ace9,tucrack,nahhann,-87,0.5,0.008474576271186418,0,-118.83131223313998,0.3,-110.91579999999999,-163.54289999999997,-111.3626,-53.415499999999994,-572.387,-65.2923,-0.9,-0.18020304568527923,VILLAGE,TREASURE,0
3123637,1758838525,2fe70934e7be458dba747c4ac830391c,388533d5a2ad4b349a31db4738670a4b,steezFemboy,v_strid,74,0.36363636363636365,0.20391705069124422,-1,101.30742005760692,0.5,32.49949999999998,-1.3530999999999835,-3.5220999999999947,10.709899999999998,29.076900000000023,5.400899999999993,0.0,0.1755050505050505,VILLAGE,STABLES,0
3123707,1758839186,388533d5a2ad4b349a31db4738670a4b,9a8e24df4c8549d696a6951da84fa5c4,v_strid,Feinberg,-144,0.16666666666666666,-0.2814465408805032,-1,-2.5892195335819324,-0.09999999999999998,11.788399999999996,11.85499999999999,-3.5049000000000063,-8.720099999999995,42.49270000000001,-19.813199999999995,0.09999999999999998,-0.13948022598870058,DESERT_TEMPLE,STABLES,0
3123719,1758839254,485afd8d37a949c390ccdb9f1f1ff3c6,2fe70934e7be458dba747c4ac830391c,Lesternnn,steezFemboy,-268,0.5,-0.5964912280701754,0,-84.71889277529331,-0.49999999999999994,-14.968000000000018,25.18119999999999,20.359177777777774,-11.871799999999993,-21.571199999999976,15.667500000000004,-0.19999999999999996,-0.37777777777777777,VILLAGE,BRIDGE,1
3123763,1758839630,2ef2bfed3d084649b56290328970ace9,fb2bd99d6f664e7b96cc6a24834b9a76,nahhann,tucrack,101,0.6666666666666666,0.5,1,120.0048566723864,0.3,-32.1062,26.621700000000033,23.496399999999994,32.3195,17.141399999999976,64.68339999999999,-0.09999999999999998,0.6818181818181818,VILLAGE,BRIDGE,1
3123799,1758839852,388533d5a2ad4b349a31db4738670a4b,2fe70934e7be458dba747c4ac830391c,v_strid,steezFemboy,65,0.6666666666666666,-0.26885880077369434,0,-86.30868659982198,-0.19999999999999996,-31.977800000000002,-2.3610999999999933,3.1684000000000054,-9.093099999999989,-37.551100000000076,-13.53819999999999,0.0,-0.1766541822721598,RUINED_PORTAL,TREASURE,0
3123822,1758840035,9a8e24df4c8549d696a6951da84fa5c4,485afd8d37a949c390ccdb9f1f1ff3c6,Feinberg,Lesternnn,367,0.5,0.6129032258064516,3,-3.196238058205161,0.2,-16.556200000000004,-38.46270000000001,-8.40949999999998,8.674599999999995,-55.84129999999999,0.761833333333314,0.0,0.24603174603174605,SHIPWRECK,TREASURE,1
3123852,1758840331,2ef2bfed3d084649b56290328970ace9,388533d5a2ad4b349a31db4738670a4b,nahhann,v_strid,-67,0.5384615384615384,0.2855218855218855,2,57.33359540667108,0.0,20.468199999999996,11.810999999999922,5.285199999999975,22.376599999999993,63.684300000000064,69.07780000000001,0.0,0.08574509136306885,DESERT_TEMPLE,HOUSING,1
